57608.5477209
Start	Stop	Count
  0.007812	  0.015625	5941629.209980
  0.015625	  0.031250	22777144.536967
  0.031250	  0.062500	84162641.466294
  0.062500	  0.125000	292085636.096948
  0.125000	  0.250000	873752336.421025
