115209.885105
Start	Stop	Count
  0.007812	  0.015625	97255.205655
  0.015625	  0.031250	379000.809279
  0.031250	  0.062500	1419321.149676
  0.062500	  0.125000	4960784.730968
  0.125000	  0.250000	14751340.643824
