115321.40372
Start	Stop	Count
  0.007812	  0.015625	23829039.491720
  0.015625	  0.031250	91381834.061869
  0.031250	  0.062500	337514199.800024
  0.062500	  0.125000	1169648585.108762
  0.125000	  0.250000	3502863504.476253
