57630.1408564
Start	Stop	Count
  0.007812	  0.015625	5937849.632762
  0.015625	  0.031250	22812619.216595
  0.031250	  0.062500	84266703.184562
  0.062500	  0.125000	292077132.109854
  0.125000	  0.250000	875676873.644553
