447.848356195
Start	Stop	Count
  0.007812	  0.015625	366.824642
  0.015625	  0.031250	1432.292814
  0.031250	  0.062500	5520.023575
  0.062500	  0.125000	19198.002958
  0.125000	  0.250000	57231.243613
