1797.19860969
Start	Stop	Count
  0.007812	  0.015625	1534.200007
  0.015625	  0.031250	5895.126310
  0.031250	  0.062500	22151.816782
  0.062500	  0.125000	77295.681989
  0.125000	  0.250000	228072.276048
