28674.501098
Start	Stop	Count
  0.007812	  0.015625	24069.886845
  0.015625	  0.031250	94001.221064
  0.031250	  0.062500	352483.943015
  0.062500	  0.125000	1236625.929109
  0.125000	  0.250000	3694670.345735
