115355.117848
Start	Stop	Count
  0.007812	  0.015625	23866885.142058
  0.015625	  0.031250	91487028.445576
  0.031250	  0.062500	337484114.855884
  0.062500	  0.125000	1169865599.466515
  0.125000	  0.250000	3509681392.904881
