3580.53463528
Start	Stop	Count
  0.007812	  0.015625	23190.121975
  0.015625	  0.031250	88888.801902
  0.031250	  0.062500	326925.188886
  0.062500	  0.125000	1132855.711710
  0.125000	  0.250000	3371483.336019
