28890.8533935
Start	Stop	Count
  0.007812	  0.015625	1496798.631659
  0.015625	  0.031250	5746639.546370
  0.031250	  0.062500	21214960.976461
  0.062500	  0.125000	73269090.097471
  0.125000	  0.250000	218480156.668354
