28795.9418155
Start	Stop	Count
  0.007812	  0.015625	1480752.925319
  0.015625	  0.031250	5689813.656145
  0.031250	  0.062500	21026054.296949
  0.062500	  0.125000	73055584.922923
  0.125000	  0.250000	219120780.361391
