1799.39919251
Start	Stop	Count
  0.007812	  0.015625	1533.765009
  0.015625	  0.031250	5928.691835
  0.031250	  0.062500	22270.180016
  0.062500	  0.125000	77903.258490
  0.125000	  0.250000	232236.928246
