3607.67882571
Start	Stop	Count
  0.007812	  0.015625	23194.735325
  0.015625	  0.031250	89416.156022
  0.031250	  0.062500	333185.422781
  0.062500	  0.125000	1150235.994695
  0.125000	  0.250000	3449419.762027
