1796.93529543
Start	Stop	Count
  0.007812	  0.015625	5883.018181
  0.015625	  0.031250	22080.749137
  0.031250	  0.062500	81809.385752
  0.062500	  0.125000	279187.980854
  0.125000	  0.250000	838175.981695
