115196.735688
Start	Stop	Count
  0.007812	  0.015625	23790991.667979
  0.015625	  0.031250	91204664.972927
  0.031250	  0.062500	336719531.086842
  0.062500	  0.125000	1168995504.114269
  0.125000	  0.250000	3502258188.744554
