1797.76510961
Start	Stop	Count
  0.007812	  0.015625	1518.165467
  0.015625	  0.031250	5916.169061
  0.031250	  0.062500	22201.247273
  0.062500	  0.125000	77966.632352
  0.125000	  0.250000	233289.444884
