438.617714666
Start	Stop	Count
  0.007812	  0.015625	338.360403
  0.015625	  0.031250	1336.703744
  0.031250	  0.062500	5063.128584
  0.062500	  0.125000	16870.835431
  0.125000	  0.250000	51151.570443
