57653.4309088
Start	Stop	Count
  0.007812	  0.015625	5957812.421344
  0.015625	  0.031250	22843934.829788
  0.031250	  0.062500	84330165.814544
  0.062500	  0.125000	292635254.032441
  0.125000	  0.250000	876586803.727723
