115239.016793
Start	Stop	Count
  0.007812	  0.015625	97092.562925
  0.015625	  0.031250	377943.044714
  0.031250	  0.062500	1423682.607109
  0.062500	  0.125000	4993780.522772
  0.125000	  0.250000	14877489.656026
