460729.81012
Start	Stop	Count
  0.007812	  0.015625	390562.044733
  0.015625	  0.031250	1516888.843947
  0.031250	  0.062500	5674388.035071
  0.062500	  0.125000	19789977.397368
  0.125000	  0.250000	59124531.348528
