#       theta_min       theta_max              RR     error
  5.8884365536e-03 6.0255958607e-03 2.8845224026e-09  0.000000
  6.0255958607e-03 6.1659500186e-03 3.0203540037e-09  0.000000
  6.1659500186e-03 6.3095734448e-03 3.1625761474e-09  0.000000
  6.3095734448e-03 6.4565422903e-03 3.3115058264e-09  0.000000
  6.4565422903e-03 6.6069344801e-03 3.4674330498e-09  0.000000
  6.6069344801e-03 6.7608297539e-03 3.6307000479e-09  0.000000
  6.7608297539e-03 6.9183097092e-03 3.8016756506e-09  0.000000
  6.9183097092e-03 7.0794578438e-03 3.9806641900e-09  0.000000
  7.0794578438e-03 7.2443596007e-03 4.1681002951e-09  0.000000
  7.2443596007e-03 7.4131024130e-03 4.3643481975e-09  0.000000
  7.4131024130e-03 7.5857757503e-03 4.5698367822e-09  0.000000
  7.5857757503e-03 7.7624711663e-03 4.7849810881e-09  0.000000
  7.7624711663e-03 7.9432823472e-03 5.0102284622e-09  0.000000
  7.9432823472e-03 8.1283051616e-03 5.2460989419e-09  0.000000
  8.1283051616e-03 8.3176377110e-03 5.4930991462e-09  0.000000
  8.3176377110e-03 8.5113803820e-03 5.7517071756e-09  0.000000
  8.5113803820e-03 8.7096358996e-03 6.0224387929e-09  0.000000
  8.7096358996e-03 8.9125093813e-03 6.3059689501e-09  0.000000
  8.9125093813e-03 9.1201083936e-03 6.6027976529e-09  0.000000
  9.1201083936e-03 9.3325430080e-03 6.9136496929e-09  0.000000
  9.3325430080e-03 9.5499258602e-03 7.2390417893e-09  0.000000
  9.5499258602e-03 9.7723722096e-03 7.5797785719e-09  0.000000
  9.7723722096e-03 1.0000000000e-02 7.9365733963e-09  0.000000
  1.0000000000e-02 1.0232929923e-02 8.3101789286e-09  0.000000
  1.0232929923e-02 1.0471285481e-02 8.7012590631e-09  0.000000
  1.0471285481e-02 1.0715193052e-02 9.1107924360e-09  0.000000
  1.0715193052e-02 1.0964781961e-02 9.5395238793e-09  0.000000
  1.0964781961e-02 1.1220184543e-02 9.9884523529e-09  0.000000
  1.1220184543e-02 1.1481536215e-02 1.0458483210e-08  0.000000
  1.1481536215e-02 1.1748975549e-02 1.0950685636e-08  0.000000
  1.1748975549e-02 1.2022644346e-02 1.1466019276e-08  0.000000
  1.2022644346e-02 1.2302687708e-02 1.2005615003e-08  0.000000
  1.2302687708e-02 1.2589254118e-02 1.2570499651e-08  0.000000
  1.2589254118e-02 1.2882495517e-02 1.3161950204e-08  0.000000
  1.2882495517e-02 1.3182567386e-02 1.3781299064e-08  0.000000
  1.3182567386e-02 1.3489628826e-02 1.4429679504e-08  0.000000
  1.3489628826e-02 1.3803842646e-02 1.5108530613e-08  0.000000
  1.3803842646e-02 1.4125375446e-02 1.5819385503e-08  0.000000
  1.4125375446e-02 1.4454397707e-02 1.6563556765e-08  0.000000
  1.4454397707e-02 1.4791083882e-02 1.7342819999e-08  0.000000
  1.4791083882e-02 1.5135612484e-02 1.8158576993e-08  0.000000
  1.5135612484e-02 1.5488166189e-02 1.9012823814e-08  0.000000
  1.5488166189e-02 1.5848931925e-02 1.9907013229e-08  0.000000
  1.5848931925e-02 1.6218100974e-02 2.0843263061e-08  0.000000
  1.6218100974e-02 1.6595869074e-02 2.1823545283e-08  0.000000
  1.6595869074e-02 1.6982436525e-02 2.2849783488e-08  0.000000
  1.6982436525e-02 1.7378008287e-02 2.3924249355e-08  0.000000
  1.7378008287e-02 1.7782794100e-02 2.5049223741e-08  0.000000
  1.7782794100e-02 1.8197008586e-02 2.6227254133e-08  0.000000
  1.8197008586e-02 1.8620871367e-02 2.7460466996e-08  0.000000
  1.8620871367e-02 1.9054607180e-02 2.8751341260e-08  0.000000
  1.9054607180e-02 1.9498445998e-02 3.0103184769e-08  0.000000
  1.9498445998e-02 1.9952623150e-02 3.1518524948e-08  0.000000
  1.9952623150e-02 2.0417379447e-02 3.3000023886e-08  0.000000
  2.0417379447e-02 2.0892961309e-02 3.4551338167e-08  0.000000
  2.0892961309e-02 2.1379620895e-02 3.6175276547e-08  0.000000
  2.1379620895e-02 2.1877616239e-02 3.7875848766e-08  0.000000
  2.1877616239e-02 2.2387211386e-02 3.9655827278e-08  0.000000
  2.2387211386e-02 2.2908676528e-02 4.1520053059e-08  0.000000
  2.2908676528e-02 2.3442288153e-02 4.3470822954e-08  0.000000
  2.3442288153e-02 2.3988329190e-02 4.5513648540e-08  0.000000
  2.3988329190e-02 2.4547089157e-02 4.7651940126e-08  0.000000
  2.4547089157e-02 2.5118864315e-02 4.9890766301e-08  0.000000
  2.5118864315e-02 2.5703957828e-02 5.2234329328e-08  0.000000
  2.5703957828e-02 2.6302679919e-02 5.4688163782e-08  0.000000
  2.6302679919e-02 2.6915348039e-02 5.7257188564e-08  0.000000
  2.6915348039e-02 2.7542287033e-02 5.9946738256e-08  0.000000
  2.7542287033e-02 2.8183829313e-02 6.2762460681e-08  0.000000
  2.8183829313e-02 2.8840315031e-02 6.5710172105e-08  0.000000
  2.8840315031e-02 2.9512092267e-02 6.8796174465e-08  0.000000
  2.9512092267e-02 3.0199517204e-02 7.2026966861e-08  0.000000
  3.0199517204e-02 3.0902954325e-02 7.5408932587e-08  0.000000
  3.0902954325e-02 3.1622776602e-02 7.8948538298e-08  0.000000
  3.1622776602e-02 3.2359365693e-02 8.2654945032e-08  0.000000
  3.2359365693e-02 3.3113112148e-02 8.6535762109e-08  0.000000
  3.3113112148e-02 3.3884415614e-02 9.0597757313e-08  0.000000
  3.3884415614e-02 3.4673685045e-02 9.4850949839e-08  0.000000
  3.4673685045e-02 3.5481338923e-02 9.9302762732e-08  0.000000
  3.5481338923e-02 3.6307805477e-02 1.0396195496e-07  0.000000
  3.6307805477e-02 3.7153522910e-02 1.0884070442e-07  0.000000
  3.7153522910e-02 3.8018939632e-02 1.1394847724e-07  0.000000
  3.8018939632e-02 3.8904514499e-02 1.1929430316e-07  0.000000
  3.8904514499e-02 3.9810717055e-02 1.2488904130e-07  0.000000
  3.9810717055e-02 4.0738027780e-02 1.3074677623e-07  0.000000
  4.0738027780e-02 4.1686938347e-02 1.3687966631e-07  0.000000
  4.1686938347e-02 4.2657951880e-02 1.4329982210e-07  0.000000
  4.2657951880e-02 4.3651583224e-02 1.5001786935e-07  0.000000
  4.3651583224e-02 4.4668359215e-02 1.5705451077e-07  0.000000
  4.4668359215e-02 4.5708818961e-02 1.6441787006e-07  0.000000
  4.5708818961e-02 4.6773514129e-02 1.7212655731e-07  0.000000
  4.6773514129e-02 4.7863009232e-02 1.8019564268e-07  0.000000
  4.7863009232e-02 4.8977881937e-02 1.8864124014e-07  0.000000
  4.8977881937e-02 5.0118723363e-02 1.9747746748e-07  0.000000
  5.0118723363e-02 5.1286138399e-02 2.0673221673e-07  0.000000
  5.1286138399e-02 5.2480746025e-02 2.1641689300e-07  0.000000
  5.2480746025e-02 5.3703179637e-02 2.2655475708e-07  0.000000
  5.3703179637e-02 5.4954087386e-02 2.3716857952e-07  0.000000
  5.4954087386e-02 5.6234132519e-02 2.4827935831e-07  0.000000
  5.6234132519e-02 5.7543993734e-02 2.5989968864e-07  0.000000
  5.7543993734e-02 5.8884365536e-02 2.7207115215e-07  0.000000
  5.8884365536e-02 6.0255958607e-02 2.8480804282e-07  0.000000
  6.0255958607e-02 6.1659500186e-02 2.9814124638e-07  0.000000
  6.1659500186e-02 6.3095734448e-02 3.1209455905e-07  0.000000
  6.3095734448e-02 6.4565422903e-02 3.2669345142e-07  0.000000
  6.4565422903e-02 6.6069344801e-02 3.4197320184e-07  0.000000
  6.6069344801e-02 6.7608297539e-02 3.5796926201e-07  0.000000
  6.7608297539e-02 6.9183097092e-02 3.7470953107e-07  0.000000
  6.9183097092e-02 7.0794578438e-02 3.9223090731e-07  0.000000
  7.0794578438e-02 7.2443596007e-02 4.1057090398e-07  0.000000
  7.2443596007e-02 7.4131024130e-02 4.2976979050e-07  0.000000
  7.4131024130e-02 7.5857757503e-02 4.4985448967e-07  0.000000
  7.5857757503e-02 7.7624711663e-02 4.7087928182e-07  0.000000
  7.7624711663e-02 7.9432823472e-02 4.9289615782e-07  0.000000
  7.9432823472e-02 8.1283051616e-02 5.1592773920e-07  0.000000
  8.1283051616e-02 8.3176377110e-02 5.4003238968e-07  0.000000
  8.3176377110e-02 8.5113803820e-02 5.6525086712e-07  0.000000
  8.5113803820e-02 8.7096358996e-02 5.9165050000e-07  0.000000
  8.7096358996e-02 8.9125093813e-02 6.1927384817e-07  0.000000
  8.9125093813e-02 9.1201083936e-02 6.4818170221e-07  0.000000
  9.1201083936e-02 9.3325430080e-02 6.7842631007e-07  0.000000
  9.3325430080e-02 9.5499258602e-02 7.1008865522e-07  0.000000
  9.5499258602e-02 9.7723722096e-02 7.4320539995e-07  0.000000
  9.7723722096e-02 1.0000000000e-01 7.7786374122e-07  0.000000
  1.0000000000e-01 1.0232929923e-01 8.1414755146e-07  0.000000
  1.0232929923e-01 1.0471285481e-01 8.5211361608e-07  0.000000
  1.0471285481e-01 1.0715193052e-01 8.9183671413e-07  0.000000
  1.0715193052e-01 1.0964781961e-01 9.3340239772e-07  0.000000
  1.0964781961e-01 1.1220184543e-01 9.7689334742e-07  0.000000
  1.1220184543e-01 1.1481536215e-01 1.0224410570e-06  0.000000
  1.1481536215e-01 1.1748975549e-01 1.0700827014e-06  0.000000
  1.1748975549e-01 1.2022644346e-01 1.1199282812e-06  0.000000
  1.2022644346e-01 1.2302687708e-01 1.1720564028e-06  0.000000
  1.2302687708e-01 1.2589254118e-01 1.2266048524e-06  0.000000
  1.2589254118e-01 1.2882495517e-01 1.2836755883e-06  0.000000
  1.2882495517e-01 1.3182567386e-01 1.3433853260e-06  0.000000
  1.3182567386e-01 1.3489628826e-01 1.4059373480e-06  0.000000
  1.3489628826e-01 1.3803842646e-01 1.4713233805e-06  0.000000
  1.3803842646e-01 1.4125375446e-01 1.5397146086e-06  0.000000
  1.4125375446e-01 1.4454397707e-01 1.6112817553e-06  0.000000
  1.4454397707e-01 1.4791083882e-01 1.6861543515e-06  0.000000
  1.4791083882e-01 1.5135612484e-01 1.7645702513e-06  0.000000
  1.5135612484e-01 1.5488166189e-01 1.8465782021e-06  0.000000
  1.5488166189e-01 1.5848931925e-01 1.9322600165e-06  0.000000
  1.5848931925e-01 1.6218100974e-01 2.0220195009e-06  0.000000
  1.6218100974e-01 1.6595869074e-01 2.1159318327e-06  0.000000
  1.6595869074e-01 1.6982436525e-01 2.2141550889e-06  0.000000
  1.6982436525e-01 1.7378008287e-01 2.3168375716e-06  0.000000
  1.7378008287e-01 1.7782794100e-01 2.4242989642e-06  0.000000
  1.7782794100e-01 1.8197008586e-01 2.5366025349e-06  0.000000
  1.8197008586e-01 1.8620871367e-01 2.6542385515e-06  0.000000
  1.8620871367e-01 1.9054607180e-01 2.7772189871e-06  0.000000
  1.9054607180e-01 1.9498445998e-01 2.9057805077e-06  0.000000
  1.9498445998e-01 1.9952623150e-01 3.0403629006e-06  0.000000
  1.9952623150e-01 2.0417379447e-01 3.1810925078e-06  0.000000
  2.0417379447e-01 2.0892961309e-01 3.3282784221e-06  0.000000
  2.0892961309e-01 2.1379620895e-01 3.4822643643e-06  0.000000
  2.1379620895e-01 2.1877616239e-01 3.6433039677e-06  0.000000
  2.1877616239e-01 2.2387211386e-01 3.8117185566e-06  0.000000
  2.2387211386e-01 2.2908676528e-01 3.9879517269e-06  0.000000
  2.2908676528e-01 2.3442288153e-01 4.1722712077e-06  0.000000
  2.3442288153e-01 2.3988329190e-01 4.3649747625e-06  0.000000
  2.3988329190e-01 2.4547089157e-01 4.5664738200e-06  0.000000
  2.4547089157e-01 2.5118864315e-01 4.7772127645e-06  0.000000
  2.5118864315e-01 2.5703957828e-01 4.9976895204e-06  0.000000
  2.5703957828e-01 2.6302679919e-01 5.2282362213e-06  0.000000
  2.6302679919e-01 2.6915348039e-01 5.4693898471e-06  0.000000
  2.6915348039e-01 2.7542287033e-01 5.7213528330e-06  0.000000
  2.7542287033e-01 2.8183829313e-01 5.9849627881e-06  0.000000
  2.8183829313e-01 2.8840315031e-01 6.2604202572e-06  0.000000
  2.8840315031e-01 2.9512092267e-01 6.5487136419e-06  0.000000
  2.9512092267e-01 3.0199517204e-01 6.8497144726e-06  0.000000
  3.0199517204e-01 3.0902954325e-01 7.1645721128e-06  0.000000
  3.0902954325e-01 3.1622776602e-01 7.4937865553e-06  0.000000
  3.1622776602e-01 3.2359365693e-01 7.8383900550e-06  0.000000
  3.2359365693e-01 3.3113112148e-01 8.1981779724e-06  0.000000
  3.3113112148e-01 3.3884415614e-01 8.5745852832e-06  0.000000
  3.3884415614e-01 3.4673685045e-01 8.9680384059e-06  0.000000
  3.4673685045e-01 3.5481338923e-01 9.3789282418e-06  0.000000
  3.5481338923e-01 3.6307805477e-01 9.8085925721e-06  0.000000
  3.6307805477e-01 3.7153522910e-01 1.0257276008e-05  0.000000
  3.7153522910e-01 3.8018939632e-01 1.0726962400e-05  0.000000
  3.8018939632e-01 3.8904514499e-01 1.1216911119e-05  0.000000
  3.8904514499e-01 3.9810717055e-01 1.1729725586e-05  0.000000
  3.9810717055e-01 4.0738027780e-01 1.2265005923e-05  0.000000
  4.0738027780e-01 4.1686938347e-01 1.2824466198e-05  0.000000
  4.1686938347e-01 4.2657951880e-01 1.3409519328e-05  0.000000
  4.2657951880e-01 4.3651583224e-01 1.4020800389e-05  0.000000
  4.3651583224e-01 4.4668359215e-01 1.4659498871e-05  0.000000
  4.4668359215e-01 4.5708818961e-01 1.5326648179e-05  0.000000
  4.5708818961e-01 4.6773514129e-01 1.6024098250e-05  0.000000
  4.6773514129e-01 4.7863009232e-01 1.6752818412e-05  0.000000
  4.7863009232e-01 4.8977881937e-01 1.7513332930e-05  0.000000
  4.8977881937e-01 5.0118723363e-01 1.8307286577e-05  0.000000
  5.0118723363e-01 5.1286138399e-01 1.9137020609e-05  0.000000
  5.1286138399e-01 5.2480746025e-01 2.0004421519e-05  0.000000
  5.2480746025e-01 5.3703179637e-01 2.0909950940e-05  0.000000
  5.3703179637e-01 5.4954087386e-01 2.1856190624e-05  0.000000
  5.4954087386e-01 5.6234132519e-01 2.2844002459e-05  0.000000
  5.6234132519e-01 5.7543993734e-01 2.3874799840e-05  0.000000
  5.7543993734e-01 5.8884365536e-01 2.4950930262e-05  0.000000
  5.8884365536e-01 6.0255958607e-01 2.6075673673e-05  0.000000
  6.0255958607e-01 6.1659500186e-01 2.7250767774e-05  0.000000
  6.1659500186e-01 6.3095734448e-01 2.8473576552e-05  0.000000
  6.3095734448e-01 6.4565422903e-01 2.9751031127e-05  0.000000
  6.4565422903e-01 6.6069344801e-01 3.1087892900e-05  0.000000
  6.6069344801e-01 6.7608297539e-01 3.2481505390e-05  0.000000
  6.7608297539e-01 6.9183097092e-01 3.3935704997e-05  0.000000
  6.9183097092e-01 7.0794578438e-01 3.5454733502e-05  0.000000
  7.0794578438e-01 7.2443596007e-01 3.7037846465e-05  0.000000
  7.2443596007e-01 7.4131024130e-01 3.8689565650e-05  0.000000
  7.4131024130e-01 7.5857757503e-01 4.0416011248e-05  0.000000
  7.5857757503e-01 7.7624711663e-01 4.2217688228e-05  0.000000
  7.7624711663e-01 7.9432823472e-01 4.4094880900e-05  0.000000
  7.9432823472e-01 8.1283051616e-01 4.6048117357e-05  0.000000
  8.1283051616e-01 8.3176377110e-01 4.8086884868e-05  0.000000
  8.3176377110e-01 8.5113803820e-01 5.0211647430e-05  0.000000
  8.5113803820e-01 8.7096358996e-01 5.2431533323e-05  0.000000
  8.7096358996e-01 8.9125093813e-01 5.4746989498e-05  0.000000
  8.9125093813e-01 9.1201083936e-01 5.7161978210e-05  0.000000
  9.1201083936e-01 9.3325430080e-01 5.9675759804e-05  0.000000
  9.3325430080e-01 9.5499258602e-01 6.2299592993e-05  0.000000
  9.5499258602e-01 9.7723722096e-01 6.5032605250e-05  0.000000
  9.7723722096e-01 1.0000000000e+00 6.7885386157e-05  0.000000
  1.0000000000e+00 1.0232929923e+00 7.0853754896e-05  0.000000
  1.0232929923e+00 1.0471285481e+00 7.3943747883e-05  0.000000
  1.0471285481e+00 1.0715193052e+00 7.7167399658e-05  0.000000
  1.0715193052e+00 1.0964781961e+00 8.0526888742e-05  0.000000
  1.0964781961e+00 1.1220184543e+00 8.4019016889e-05  0.000000
  1.1220184543e+00 1.1481536215e+00 8.7660451648e-05  0.000000
  1.1481536215e+00 1.1748975549e+00 9.1453414947e-05  0.000000
  1.1748975549e+00 1.2022644346e+00 9.5405380201e-05  0.000000
  1.2022644346e+00 1.2302687708e+00 9.9510595509e-05  0.000000
  1.2302687708e+00 1.2589254118e+00 1.0378973644e-04  0.000000
  1.2589254118e+00 1.2882495517e+00 1.0824589051e-04  0.000000
  1.2882495517e+00 1.3182567386e+00 1.1287285079e-04  0.000000
  1.3182567386e+00 1.3489628826e+00 1.1770585539e-04  0.000000
  1.3489628826e+00 1.3803842646e+00 1.2272282048e-04  0.000000
  1.3803842646e+00 1.4125375446e+00 1.2793518299e-04  0.000000
  1.4125375446e+00 1.4454397707e+00 1.3336631613e-04  0.000000
  1.4454397707e+00 1.4791083882e+00 1.3900449974e-04  0.000000
  1.4791083882e+00 1.5135612484e+00 1.4486121843e-04  0.000000
  1.5135612484e+00 1.5488166189e+00 1.5095514461e-04  0.000000
  1.5488166189e+00 1.5848931925e+00 1.5730381248e-04  0.000000
  1.5848931925e+00 1.6218100974e+00 1.6390633859e-04  0.000000
  1.6218100974e+00 1.6595869074e+00 1.7074223685e-04  0.000000
  1.6595869074e+00 1.6982436525e+00 1.7783153960e-04  0.000000
  1.6982436525e+00 1.7378008287e+00 1.8521924937e-04  0.000000
  1.7378008287e+00 1.7782794100e+00 1.9288662200e-04  0.000000
  1.7782794100e+00 1.8197008586e+00 2.0085807386e-04  0.000000
  1.8197008586e+00 1.8620871367e+00 2.0911803828e-04  0.000000
  1.8620871367e+00 1.9054607180e+00 2.1771462298e-04  0.000000
  1.9054607180e+00 1.9498445998e+00 2.2662261665e-04  0.000000
  1.9498445998e+00 1.9952623150e+00 2.3590483223e-04  0.000000
  1.9952623150e+00 2.0417379447e+00 2.4550547739e-04  0.000000
  2.0417379447e+00 2.0892961309e+00 2.5545748389e-04  0.000000
  2.0892961309e+00 2.1379620895e+00 2.6577698094e-04  0.000000
  2.1379620895e+00 2.1877616239e+00 2.7646346695e-04  0.000000
  2.1877616239e+00 2.2387211386e+00 2.8761581605e-04  0.000000
  2.2387211386e+00 2.2908676528e+00 2.9913919582e-04  0.000000
  2.2908676528e+00 2.3442288153e+00 3.1110206086e-04  0.000000
  2.3442288153e+00 2.3988329190e+00 3.2347432779e-04  0.000000
  2.3988329190e+00 2.4547089157e+00 3.3632561988e-04  0.000000
  2.4547089157e+00 2.5118864315e+00 3.4970329361e-04  0.000000
  2.5118864315e+00 2.5703957828e+00 3.6356595382e-04  0.000000
  2.5703957828e+00 2.6302679919e+00 3.7791334347e-04  0.000000
  2.6302679919e+00 2.6915348039e+00 3.9275368476e-04  0.000000
  2.6915348039e+00 2.7542287033e+00 4.0813485868e-04  0.000000
  2.7542287033e+00 2.8183829313e+00 4.2411518280e-04  0.000000
  2.8183829313e+00 2.8840315031e+00 4.4061580569e-04  0.000000
  2.8840315031e+00 2.9512092267e+00 4.5763324514e-04  0.000000
  2.9512092267e+00 3.0199517204e+00 4.7533077414e-04  0.000000
  3.0199517204e+00 3.0902954325e+00 4.9365523028e-04  0.000000
  3.0902954325e+00 3.1622776602e+00 5.1250289855e-04  0.000000
  3.1622776602e+00 3.2359365693e+00 5.3201360577e-04  0.000000
  3.2359365693e+00 3.3113112148e+00 5.5220327110e-04  0.000000
  3.3113112148e+00 3.3884415614e+00 5.7292657512e-04  0.000000
  3.3884415614e+00 3.4673685045e+00 5.9432106948e-04  0.000000
  3.4673685045e+00 3.5481338923e+00 6.1640903671e-04  0.000000
  3.5481338923e+00 3.6307805477e+00 6.3916975209e-04  0.000000
  3.6307805477e+00 3.7153522910e+00 6.6270525222e-04  0.000000
  3.7153522910e+00 3.8018939632e+00 6.8695321297e-04  0.000000
  3.8018939632e+00 3.8904514499e+00 7.1198007207e-04  0.000000
  3.8904514499e+00 3.9810717055e+00 7.3778629041e-04  0.000000
  3.9810717055e+00 4.0738027780e+00 7.6438044632e-04  0.000000
  4.0738027780e+00 4.1686938347e+00 7.9179239728e-04  0.000000
  4.1686938347e+00 4.2657951880e+00 8.1995426251e-04  0.000000
  4.2657951880e+00 4.3651583224e+00 8.4907174868e-04  0.000000
  4.3651583224e+00 4.4668359215e+00 8.7895419593e-04  0.000000
  4.4668359215e+00 4.5708818961e+00 9.0972150377e-04  0.000000
  4.5708818961e+00 4.6773514129e+00 9.4140445402e-04  0.000000
  4.6773514129e+00 4.7863009232e+00 9.7383834148e-04  0.000000
  4.7863009232e+00 4.8977881937e+00 1.0071507376e-03  0.000000
  4.8977881937e+00 5.0118723363e+00 1.0415294275e-03  0.000000
  5.0118723363e+00 5.1286138399e+00 1.0764627588e-03  0.000000
  5.1286138399e+00 5.2480746025e+00 1.1121302822e-03  0.000000
  5.2480746025e+00 5.3703179637e+00 1.1490188005e-03  0.000000
  5.3703179637e+00 5.4954087386e+00 1.1861566790e-03  0.000000
  5.4954087386e+00 5.6234132519e+00 1.2242377364e-03  0.000000
  5.6234132519e+00 5.7543993734e+00 1.2626814198e-03  0.000000
  5.7543993734e+00 5.8884365536e+00 1.3022080988e-03  0.000000
  5.8884365536e+00 6.0255958607e+00 1.3426339601e-03  0.000000
  6.0255958607e+00 6.1659500186e+00 1.3836397517e-03  0.000000
  6.1659500186e+00 6.3095734448e+00 1.4255294389e-03  0.000000
  6.3095734448e+00 6.4565422903e+00 1.4685999472e-03  0.000000
  6.4565422903e+00 6.6069344801e+00 1.5123050186e-03  0.000000
  6.6069344801e+00 6.7608297539e+00 1.5569043789e-03  0.000000
  6.7608297539e+00 6.9183097092e+00 1.6018188088e-03  0.000000
  6.9183097092e+00 7.0794578438e+00 1.6482228311e-03  0.000000
  7.0794578438e+00 7.2443596007e+00 1.6948667356e-03  0.000000
  7.2443596007e+00 7.4131024130e+00 1.7416134715e-03  0.000000
